hosting_id,commodity_raw,commodity_normalized
1383513241348424944,First aid kit,First aid kit
1383513241348424944,Microwave,Microwave
1383513241348424944,Hair dryer,Dryer
1383910626115273822,Exterior security cameras on property,Lock
1383910626115273822,Carbon monoxide alarm,Carbon monoxide alarm
1383910626115273822,Dedicated workspace,Workspace
1383910626115273822,Hangers,Hangers
1383910626115273822,Hot water kettle,Other
1383910626115273822,Smoke alarm,Smoke alarm
1383910626115273822,Essentials,Essentials
1383910626115273822,Coffee maker: pour-over coffee,Coffee maker
1383910626115273822,Self check-in,Self check-in
1383910626115273822,Stove,Oven
1383910626115273822,Long term stays allowed,Long term stays
1383910626115273822,Refrigerator,Refrigerator
1383910626115273822,Wifi,WiFi
1383910626115273822,Air conditioning,Air conditioning
1383910626115273822,Patio or balcony,Patio
1383910626115273822,TV,TV
1383910626115273822,Free parking on premises,Parking
1383910626115273822,Heating,Heating
1383910626115273822,Washer,Washer
1383910626115273822,Dryer,Dryer
1383910626115273822,Microwave,Microwave
1383910626115273822,Kitchen,Kitchen
1390171272060324410,Exterior security cameras on property,Lock
1390171272060324410,Carbon monoxide alarm,Carbon monoxide alarm
1390171272060324410,Dedicated workspace,Workspace
1390171272060324410,Hangers,Hangers
1390171272060324410,Central heating,Heating
1390171272060324410,Bed linens,Other
1390171272060324410,Smoke alarm,Smoke alarm
1390171272060324410,Essentials,Essentials
1390171272060324410,Shared patio or balcony,Patio
1390171272060324410,Self check-in,Self check-in
1390171272060324410,Long term stays allowed,Long term stays
1390171272060324410,Refrigerator,Refrigerator
1390171272060324410,Fire extinguisher,Fire extinguisher
1390171272060324410,Wifi,WiFi
1390171272060324410,Air conditioning,Air conditioning
1390171272060324410,Stainless steel induction stove,Oven
1390171272060324410,TV,TV
1390171272060324410,Free dryer – In building,Dryer
1390171272060324410,Iron,Iron
1390171272060324410,Free parking on premises,Parking
1390171272060324410,Dishwasher,Washer
1390171272060324410,First aid kit,First aid kit
1390171272060324410,Microwave,Microwave
1390171272060324410,Kitchen,Kitchen
1393472438317281309,Dedicated workspace,Workspace
1393472438317281309,Backyard,Garden
1393472438317281309,Bed linens,Other
1393472438317281309,Smoke alarm,Smoke alarm
1393472438317281309,Shampoo,Essentials
1393472438317281309,Coffee,Coffee maker
1393472438317281309,Wifi,WiFi
1393472438317281309,Air conditioning,Air conditioning
1393472438317281309,TV,TV
1393472438317281309,Free parking on premises,Parking
1393472438317281309,Heating,Heating
1393472438317281309,BBQ grill,BBQ grill
1393472438317281309,Kitchen,Kitchen
1393482542585537728,Dedicated workspace,Workspace
1393482542585537728,Hangers,Hangers
1393482542585537728,Hot water kettle,Other
1393482542585537728,Smoke alarm,Smoke alarm
1393482542585537728,Shampoo,Essentials
1393482542585537728,Coffee,Coffee maker
1393482542585537728,Refrigerator,Refrigerator
1393482542585537728,Wifi,WiFi
1393482542585537728,Air conditioning,Air conditioning
1393482542585537728,Patio or balcony,Patio
1393482542585537728,TV,TV
1393482542585537728,Kitchenette,Kitchen
1393482542585537728,Free parking on premises,Parking
1393482542585537728,Heating,Heating
1393482542585537728,Washer,Washer
1393489507693048211,Dedicated workspace,Workspace
1393489507693048211,Hangers,Hangers
1393489507693048211,Hot water kettle,Other
1393489507693048211,Smoke alarm,Smoke alarm
1393489507693048211,Shampoo,Essentials
1393489507693048211,Coffee,Coffee maker
1393489507693048211,Wifi,WiFi
1393489507693048211,Air conditioning,Air conditioning
1393489507693048211,TV,TV
1393489507693048211,Free parking on premises,Parking
1393489507693048211,Heating,Heating
1393489507693048211,Washer,Washer
1393489507693048211,Kitchen,Kitchen
1393634713342137582,Dedicated workspace,Workspace
1393634713342137582,Hangers,Hangers
1393634713342137582,Hot water kettle,Other
1393634713342137582,Smoke alarm,Smoke alarm
1393634713342137582,Shampoo,Essentials
1393634713342137582,Coffee,Coffee maker
1393634713342137582,Refrigerator,Refrigerator
1393634713342137582,Wifi,WiFi
1393634713342137582,Air conditioning,Air conditioning
1393634713342137582,TV,TV
1393634713342137582,Free parking on premises,Parking
1393634713342137582,Heating,Heating
1393634936904017469,Exterior security cameras on property,Lock
1393634936904017469,Carbon monoxide alarm,Carbon monoxide alarm
1393634936904017469,Dedicated workspace,Workspace
1393634936904017469,Hangers,Hangers
1393634936904017469,Central heating,Heating
1393634936904017469,Bed linens,Other
1393634936904017469,Stainless steel single oven,Oven
1393634936904017469,Smoke alarm,Smoke alarm
1393634936904017469,Essentials,Essentials
1393634936904017469,Shared patio or balcony,Patio
1393634936904017469,Self check-in,Self check-in
1393634936904017469,Long term stays allowed,Long term stays
1393634936904017469,Refrigerator,Refrigerator
1393634936904017469,Fire extinguisher,Fire extinguisher
1393634936904017469,Wifi,WiFi
1393634936904017469,Air conditioning,Air conditioning
1393634936904017469,TV,TV
1393634936904017469,Coffee maker,Coffee maker
1393634936904017469,Free dryer – In building,Dryer
1393634936904017469,Iron,Iron
1393634936904017469,Free parking on premises,Parking
1393634936904017469,Dishwasher,Washer
1393634936904017469,First aid kit,First aid kit
1393634936904017469,Microwave,Microwave
1393634936904017469,Kitchen,Kitchen
1393638070589049592,Dedicated workspace,Workspace
1393638070589049592,Hot water kettle,Other
1393638070589049592,Smoke alarm,Smoke alarm
1393638070589049592,Shampoo,Essentials
1393638070589049592,Refrigerator,Refrigerator
1393638070589049592,Wifi,WiFi
1393638070589049592,Air conditioning,Air conditioning
1393638070589049592,TV,TV
1393638070589049592,Free parking on premises,Parking
1393638070589049592,Heating,Heating
1393638070589049592,Microwave,Microwave
1393638070589049592,Kitchen,Kitchen
1395671676833912969,Exterior security cameras on property,Lock
1395671676833912969,Carbon monoxide alarm,Carbon monoxide alarm
1395671676833912969,Hot water kettle,Other
1395671676833912969,Central heating,Heating
1395671676833912969,Smoke alarm,Smoke alarm
1395671676833912969,BBQ grill,BBQ grill
1395671676833912969,Fire extinguisher,Fire extinguisher
1395671676833912969,Wifi,WiFi
1395671676833912969,Air conditioning,Air conditioning
1395671676833912969,GE refrigerator,Refrigerator
1395671676833912969,TV,TV
1395671676833912969,First aid kit,First aid kit
1395671676833912969,Microwave,Microwave
1395671676833912969,Pets allowed,Pets allowed
1395671676833912969,Hair dryer,Dryer
1395671676833912969,Kitchen,Kitchen
1395671676833912969,Coffee maker: drip coffee maker,Coffee maker
1396921235971014566,Exterior security cameras on property,Lock
1396921235971014566,Carbon monoxide alarm,Carbon monoxide alarm
1396921235971014566,Dedicated workspace,Workspace
1396921235971014566,Hangers,Hangers
1396921235971014566,Bed linens,Other
1396921235971014566,Smoke alarm,Smoke alarm
1396921235971014566,Essentials,Essentials
1396921235971014566,Self check-in,Self check-in
1396921235971014566,Stove,Oven
1396921235971014566,Coffee,Coffee maker
1396921235971014566,Long term stays allowed,Long term stays
1396921235971014566,Refrigerator,Refrigerator
1396921235971014566,Fire extinguisher,Fire extinguisher
1396921235971014566,Wifi,WiFi
1396921235971014566,Air conditioning,Air conditioning
1396921235971014566,Patio or balcony,Patio
1396921235971014566,TV,TV
1396921235971014566,Iron,Iron
1396921235971014566,Free parking on premises,Parking
1396921235971014566,Heating,Heating
1396921235971014566,Dishwasher,Washer
1396921235971014566,Dryer,Dryer
1396921235971014566,Microwave,Microwave
1396921235971014566,Kitchen,Kitchen
1402461183704514588,Exterior security cameras on property,Lock
1402461183704514588,Carbon monoxide alarm,Carbon monoxide alarm
1402461183704514588,Gas stove,Oven
1402461183704514588,Hangers,Hangers
1402461183704514588,Room-darkening shades,Other
1402461183704514588,Smoke alarm,Smoke alarm
1402461183704514588,BBQ grill,BBQ grill
1402461183704514588,Long term stays allowed,Long term stays
1402461183704514588,Refrigerator,Refrigerator
1402461183704514588,Fire extinguisher,Fire extinguisher
1402461183704514588,Wifi,WiFi
1402461183704514588,Air conditioning,Air conditioning
1402461183704514588,TV,TV
1402461183704514588,Private backyard – Fully fenced,Garden
1402461183704514588,Free dryer – In unit,Dryer
1402461183704514588,Radiant heating,Heating
1402461183704514588,Dishwasher,Washer
1402461183704514588,First aid kit,First aid kit
1402461183704514588,Free street parking,Parking
1402461183704514588,Microwave,Microwave
1402461183704514588,Kitchen,Kitchen
1405327220192978468,Smoke alarm,Smoke alarm
1405327220192978468,Wifi,WiFi
1405327220192978468,Outdoor dining area,Other
1405327220192978468,Kitchen,Kitchen
1405327220192978468,Air conditioning,Air conditioning
1405327220192978468,Carbon monoxide alarm,Carbon monoxide alarm
1405327220192978468,First aid kit,First aid kit
1405327220192978468,Washer,Washer
1405327220192978468,Lock on bedroom door,Lock
1405327220192978468,TV,TV
1405327220192978468,BBQ grill,BBQ grill
1405327220192978468,Fire extinguisher,Fire extinguisher
1405768102601327206,Paid parking on premises,Parking
1405768102601327206,Exterior security cameras on property,Lock
1405768102601327206,Carbon monoxide alarm,Carbon monoxide alarm
1405768102601327206,Dedicated workspace,Workspace
1405768102601327206,Central heating,Heating
1405768102601327206,Bed linens,Other
1405768102601327206,Smoke alarm,Smoke alarm
1405768102601327206,Essentials,Essentials
1405768102601327206,Shared patio or balcony,Patio
1405768102601327206,Coffee maker: Keurig coffee machine,Coffee maker
1405768102601327206,Self check-in,Self check-in
1405768102601327206,Stove,Oven
1405768102601327206,Long term stays allowed,Long term stays
1405768102601327206,Fire extinguisher,Fire extinguisher
1405768102601327206,Wifi,WiFi
1405768102601327206,Air conditioning,Air conditioning
1405768102601327206,TV,TV
1405768102601327206,Free dryer – In unit,Dryer
1405768102601327206,Dishwasher,Washer
1405768102601327206,First aid kit,First aid kit
1405768102601327206,Microwave,Microwave
1405768102601327206,Kitchen,Kitchen
1409646921435856252,Smart lock,Lock
1409646921435856252,AC - split type ductless system,Air conditioning
1409646921435856252,Carbon monoxide alarm,Carbon monoxide alarm
1409646921435856252,Hangers,Hangers
1409646921435856252,Hot water,Other
1409646921435856252,Electric stove,Oven
1409646921435856252,Smoke alarm,Smoke alarm
1409646921435856252,Coffee maker: Keurig coffee machine,Coffee maker
1409646921435856252,Shampoo,Essentials
1409646921435856252,Self check-in,Self check-in
1409646921435856252,Refrigerator,Refrigerator
1409646921435856252,Fire extinguisher,Fire extinguisher
1409646921435856252,Wifi,WiFi
1409646921435856252,Free washer – In building,Washer
1409646921435856252,Free dryer – In building,Dryer
1409646921435856252,50 inch TV with Roku,TV
1409646921435856252,Heating - split type ductless system,Heating
1409646921435856252,Free street parking,Parking
1409646921435856252,Microwave,Microwave
1409646921435856252,Kitchen,Kitchen
1414503206938039174,Exterior security cameras on property,Lock
1414503206938039174,Carbon monoxide alarm,Carbon monoxide alarm
1414503206938039174,Bed linens,Other
1414503206938039174,Smoke alarm,Smoke alarm
1414503206938039174,Coffee maker: Keurig coffee machine,Coffee maker
1414503206938039174,Self check-in,Self check-in
1414503206938039174,Clothing storage: closet and dresser,Hangers
1414503206938039174,Fire extinguisher,Fire extinguisher
1414503206938039174,Wifi,WiFi
1414503206938039174,Air conditioning,Air conditioning
1414503206938039174,TV,TV
1414503206938039174,Heating,Heating
1414503206938039174,Oven,Oven
1414503206938039174,Free street parking,Parking
1414503206938039174,Microwave,Microwave
1414503206938039174,Kitchen,Kitchen
1415956224087762543,Smart lock,Lock
1415956224087762543,Carbon monoxide alarm,Carbon monoxide alarm
1415956224087762543,Bed linens,Other
1415956224087762543,Smoke alarm,Smoke alarm
1415956224087762543,Essentials,Essentials
1415956224087762543,Self check-in,Self check-in
1415956224087762543,Coffee,Coffee maker
1415956224087762543,Books and reading material,Books
1415956224087762543,Refrigerator,Refrigerator
1415956224087762543,Fire extinguisher,Fire extinguisher
1415956224087762543,Wifi,WiFi
1415956224087762543,Air conditioning,Air conditioning
1415956224087762543,TV,TV
1415956224087762543,Iron,Iron
1415956224087762543,Washer – In unit,Washer
1415956224087762543,Heating,Heating
1415956224087762543,Dryer,Dryer
1415956224087762543,Microwave,Microwave
1415956224087762543,Pets allowed,Pets allowed
1415956224087762543,Kitchen,Kitchen
1417686058428307591,Smoke alarm,Smoke alarm
1417686058428307591,Heating,Heating
1417686058428307591,Wifi,WiFi
1417686058428307591,Outdoor dining area,Other
1417686058428307591,BBQ grill,BBQ grill
1417686058428307591,Shampoo,Essentials
1417686058428307591,Carbon monoxide alarm,Carbon monoxide alarm
1417686058428307591,Kitchen,Kitchen
1417686058428307591,First aid kit,First aid kit
1417686058428307591,Washer,Washer
1417686058428307591,Hair dryer,Dryer
1417686058428307591,TV,TV
1417686058428307591,Free parking on premises,Parking
1417686058428307591,Fire extinguisher,Fire extinguisher
1419803505997334256,Smoke alarm,Smoke alarm
1419803505997334256,Wifi,WiFi
1419803505997334256,Exterior security cameras on property,Lock
1419803505997334256,Air conditioning,Air conditioning
1419803505997334256,Carbon monoxide alarm,Carbon monoxide alarm
1419803505997334256,Dedicated workspace,Workspace
1419803505997334256,Kitchen,Kitchen
1419803505997334256,Washer,Washer
